country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Romania,1997,female,35-54 years,172.0,2924900.0,5.88,Romania1997,,35838588170.0,1677.0,Boomers
Romania,1997,female,15-24 years,48.0,1850300.0,2.59,Romania1997,,35838588170.0,1677.0,Generation X
Romania,1997,female,25-34 years,41.0,1625900.0,2.52,Romania1997,,35838588170.0,1677.0,Generation X
Romania,1997,male,5-14 years,16.0,1631600.0,0.98,Romania1997,,35838588170.0,1677.0,Millenials
Romania,1997,female,5-14 years,4.0,1567300.0,0.26,Romania1997,,35838588170.0,1677.0,Millenials
Romania,1998,male,35-54 years,1082.0,2866500.0,37.75,Romania1998,,41976002704.0,1967.0,Boomers
Romania,1998,male,75+ years,125.0,339700.0,36.8,Romania1998,,41976002704.0,1967.0,G.I. Generation
Romania,1998,male,55-74 years,616.0,1982600.0,31.07,Romania1998,,41976002704.0,1967.0,Silent
Romania,1998,male,25-34 years,332.0,1706100.0,19.46,Romania1998,,41976002704.0,1967.0,Generation X
Romania,1998,male,15-24 years,176.0,1918800.0,9.17,Romania1998,,41976002704.0,1967.0,Generation X
Romania,1998,female,55-74 years,168.0,2387500.0,7.04,Romania1998,,41976002704.0,1967.0,Silent
Romania,1998,female,75+ years,39.0,576700.0,6.76,Romania1998,,41976002704.0,1967.0,G.I. Generation
Romania,1998,female,35-54 years,175.0,2927600.0,5.98,Romania1998,,41976002704.0,1967.0,Boomers
Romania,1998,female,25-34 years,52.0,1665800.0,3.12,Romania1998,,41976002704.0,1967.0,Generation X
Romania,1998,female,15-24 years,54.0,1831300.0,2.95,Romania1998,,41976002704.0,1967.0,Generation X
Romania,1998,male,5-14 years,19.0,1600400.0,1.19,Romania1998,,41976002704.0,1967.0,Millenials
Romania,1998,female,5-14 years,0.0,1535400.0,0.0,Romania1998,,41976002704.0,1967.0,Millenials
Romania,1999,male,75+ years,125.0,355100.0,35.2,Romania1999,,36183003978.0,1698.0,G.I. Generation
Romania,1999,male,35-54 years,945.0,2862700.0,33.01,Romania1999,,36183003978.0,1698.0,Boomers
Romania,1999,male,55-74 years,613.0,1960600.0,31.27,Romania1999,,36183003978.0,1698.0,Silent
Romania,1999,male,25-34 years,322.0,1770400.0,18.19,Romania1999,,36183003978.0,1698.0,Generation X
Romania,1999,male,15-24 years,195.0,1880500.0,10.37,Romania1999,,36183003978.0,1698.0,Generation X
Romania,1999,female,75+ years,53.0,597400.0,8.87,Romania1999,,36183003978.0,1698.0,G.I. Generation
Romania,1999,female,55-74 years,183.0,2369700.0,7.72,Romania1999,,36183003978.0,1698.0,Silent
Romania,1999,female,35-54 years,163.0,2925700.0,5.57,Romania1999,,36183003978.0,1698.0,Boomers
Romania,1999,female,25-34 years,51.0,1720700.0,2.96,Romania1999,,36183003978.0,1698.0,Generation X
Romania,1999,female,15-24 years,47.0,1800200.0,2.61,Romania1999,,36183003978.0,1698.0,Generation X
Romania,1999,male,5-14 years,35.0,1566000.0,2.23,Romania1999,,36183003978.0,1698.0,Millenials
Romania,1999,female,5-14 years,4.0,1501800.0,0.27,Romania1999,,36183003978.0,1698.0,Millenials
Romania,2000,male,35-54 years,978.0,2865300.0,34.13,Romania2000,0.706,37438527800.0,1758.0,Boomers
Romania,2000,male,55-74 years,658.0,1934900.0,34.01,Romania2000,0.706,37438527800.0,1758.0,Silent
Romania,2000,male,75+ years,114.0,375100.0,30.39,Romania2000,0.706,37438527800.0,1758.0,G.I. Generation
Romania,2000,male,25-34 years,364.0,1851600.0,19.66,Romania2000,0.706,37438527800.0,1758.0,Generation X
Romania,2000,female,75+ years,65.0,623400.0,10.43,Romania2000,0.706,37438527800.0,1758.0,G.I. Generation
Romania,2000,male,15-24 years,188.0,1846000.0,10.18,Romania2000,0.706,37438527800.0,1758.0,Generation X
Romania,2000,female,55-74 years,171.0,2347300.0,7.28,Romania2000,0.706,37438527800.0,1758.0,Silent
Romania,2000,female,35-54 years,179.0,2929500.0,6.11,Romania2000,0.706,37438527800.0,1758.0,Boomers
Romania,2000,female,25-34 years,58.0,1792700.0,3.24,Romania2000,0.706,37438527800.0,1758.0,Generation X
Romania,2000,female,15-24 years,32.0,1771300.0,1.81,Romania2000,0.706,37438527800.0,1758.0,Generation X
Romania,2000,male,5-14 years,23.0,1508100.0,1.53,Romania2000,0.706,37438527800.0,1758.0,Millenials
Romania,2000,female,5-14 years,6.0,1445200.0,0.42,Romania2000,0.706,37438527800.0,1758.0,Millenials
Romania,2001,male,35-54 years,1043.0,2857051.0,36.51,Romania2001,,40716836998.0,1914.0,Boomers
Romania,2001,male,75+ years,113.0,396468.0,28.5,Romania2001,,40716836998.0,1914.0,Silent
Romania,2001,male,55-74 years,540.0,1915525.0,28.19,Romania2001,,40716836998.0,1914.0,Silent
Romania,2001,male,25-34 years,371.0,1931865.0,19.2,Romania2001,,40716836998.0,1914.0,Generation X
Romania,2001,male,15-24 years,185.0,1809255.0,10.23,Romania2001,,40716836998.0,1914.0,Millenials
Romania,2001,female,75+ years,54.0,653462.0,8.26,Romania2001,,40716836998.0,1914.0,Silent
Romania,2001,female,55-74 years,178.0,2329886.0,7.64,Romania2001,,40716836998.0,1914.0,Silent
Romania,2001,female,35-54 years,138.0,2921486.0,4.72,Romania2001,,40716836998.0,1914.0,Boomers
Romania,2001,female,25-34 years,36.0,1868696.0,1.93,Romania2001,,40716836998.0,1914.0,Generation X
Romania,2001,male,5-14 years,26.0,1456471.0,1.79,Romania2001,,40716836998.0,1914.0,Millenials
Romania,2001,female,15-24 years,31.0,1739076.0,1.78,Romania2001,,40716836998.0,1914.0,Millenials
Romania,2001,female,5-14 years,5.0,1393646.0,0.36,Romania2001,,40716836998.0,1914.0,Millenials
Romania,2002,male,35-54 years,1138.0,2808780.0,40.52,Romania2002,,46174557556.0,2231.0,Boomers
Romania,2002,male,75+ years,142.0,404282.0,35.12,Romania2002,,46174557556.0,2231.0,Silent
Romania,2002,male,55-74 years,651.0,1878420.0,34.66,Romania2002,,46174557556.0,2231.0,Silent
Romania,2002,male,25-34 years,375.0,1876794.0,19.98,Romania2002,,46174557556.0,2231.0,Generation X
Romania,2002,male,15-24 years,198.0,1739618.0,11.38,Romania2002,,46174557556.0,2231.0,Millenials
Romania,2002,female,75+ years,59.0,669890.0,8.81,Romania2002,,46174557556.0,2231.0,Silent
Romania,2002,female,55-74 years,187.0,2292484.0,8.16,Romania2002,,46174557556.0,2231.0,Silent
Romania,2002,female,35-54 years,175.0,2875101.0,6.09,Romania2002,,46174557556.0,2231.0,Boomers
Romania,2002,female,25-34 years,58.0,1810431.0,3.2,Romania2002,,46174557556.0,2231.0,Generation X
Romania,2002,male,5-14 years,35.0,1372601.0,2.55,Romania2002,,46174557556.0,2231.0,Millenials
Romania,2002,female,15-24 years,38.0,1659695.0,2.29,Romania2002,,46174557556.0,2231.0,Millenials
Romania,2002,female,5-14 years,11.0,1312484.0,0.84,Romania2002,,46174557556.0,2231.0,Millenials
Romania,2003,male,35-54 years,1069.0,2925320.0,36.54,Romania2003,,59867801205.0,2898.0,Boomers
Romania,2003,male,55-74 years,662.0,1863111.0,35.53,Romania2003,,59867801205.0,2898.0,Silent
Romania,2003,male,75+ years,127.0,421121.0,30.16,Romania2003,,59867801205.0,2898.0,Silent
Romania,2003,male,25-34 years,349.0,1803090.0,19.36,Romania2003,,59867801205.0,2898.0,Generation X
Romania,2003,male,15-24 years,157.0,1733591.0,9.06,Romania2003,,59867801205.0,2898.0,Millenials
Romania,2003,female,75+ years,55.0,692956.0,7.94,Romania2003,,59867801205.0,2898.0,Silent
Romania,2003,female,55-74 years,176.0,2280751.0,7.72,Romania2003,,59867801205.0,2898.0,Silent
Romania,2003,female,35-54 years,188.0,2993019.0,6.28,Romania2003,,59867801205.0,2898.0,Boomers
Romania,2003,female,15-24 years,45.0,1654756.0,2.72,Romania2003,,59867801205.0,2898.0,Millenials
Romania,2003,female,25-34 years,36.0,1733161.0,2.08,Romania2003,,59867801205.0,2898.0,Generation X
Romania,2003,male,5-14 years,22.0,1307126.0,1.68,Romania2003,,59867801205.0,2898.0,Millenials
Romania,2003,female,5-14 years,8.0,1248839.0,0.64,Romania2003,,59867801205.0,2898.0,Millenials
Romania,2004,male,55-74 years,646.0,1874080.0,34.47,Romania2004,,76216441462.0,3698.0,Silent
Romania,2004,male,35-54 years,999.0,2968149.0,33.66,Romania2004,,76216441462.0,3698.0,Boomers
Romania,2004,male,75+ years,127.0,436622.0,29.09,Romania2004,,76216441462.0,3698.0,Silent
Romania,2004,male,25-34 years,311.0,1778966.0,17.48,Romania2004,,76216441462.0,3698.0,Generation X
Romania,2004,male,15-24 years,166.0,1719930.0,9.65,Romania2004,,76216441462.0,3698.0,Millenials
Romania,2004,female,75+ years,55.0,715640.0,7.69,Romania2004,,76216441462.0,3698.0,Silent
Romania,2004,female,55-74 years,174.0,2298125.0,7.57,Romania2004,,76216441462.0,3698.0,Silent
Romania,2004,female,35-54 years,130.0,3030172.0,4.29,Romania2004,,76216441462.0,3698.0,Boomers
Romania,2004,female,25-34 years,49.0,1706579.0,2.87,Romania2004,,76216441462.0,3698.0,Generation X
Romania,2004,male,5-14 years,27.0,1247536.0,2.16,Romania2004,,76216441462.0,3698.0,Millenials
Romania,2004,female,15-24 years,33.0,1644876.0,2.01,Romania2004,,76216441462.0,3698.0,Millenials
Romania,2004,female,5-14 years,3.0,1190092.0,0.25,Romania2004,,76216441462.0,3698.0,Millenials
Romania,2005,male,55-74 years,597.0,1891105.0,31.57,Romania2005,0.751,99697566668.0,4847.0,Silent
Romania,2005,male,35-54 years,943.0,2989109.0,31.55,Romania2005,0.751,99697566668.0,4847.0,Boomers
Romania,2005,male,75+ years,135.0,453633.0,29.76,Romania2005,0.751,99697566668.0,4847.0,Silent
Romania,2005,male,25-34 years,289.0,1771497.0,16.31,Romania2005,0.751,99697566668.0,4847.0,Generation X
Romania,2005,female,75+ years,71.0,740695.0,9.59,Romania2005,0.751,99697566668.0,4847.0,Silent
Romania,2005,male,15-24 years,153.0,1708513.0,8.96,Romania2005,0.751,99697566668.0,4847.0,Millenials
Romania,2005,female,55-74 years,187.0,2321086.0,8.06,Romania2005,0.751,99697566668.0,4847.0,Silent
Romania,2005,female,35-54 years,146.0,3045324.0,4.79,Romania2005,0.751,99697566668.0,4847.0,Boomers
Romania,2005,female,25-34 years,34.0,1693275.0,2.01,Romania2005,0.751,99697566668.0,4847.0,Generation X
Romania,2005,female,15-24 years,28.0,1636907.0,1.71,Romania2005,0.751,99697566668.0,4847.0,Millenials
Romania,2005,male,5-14 years,16.0,1187823.0,1.35,Romania2005,0.751,99697566668.0,4847.0,Millenials
Romania,2005,female,5-14 years,4.0,1130993.0,0.35,Romania2005,0.751,99697566668.0,4847.0,Millenials
Romania,2006,male,55-74 years,643.0,1905129.0,33.75,Romania2006,,123533036668.0,6018.0,Silent
Romania,2006,male,35-54 years,996.0,3001835.0,33.18,Romania2006,,123533036668.0,6018.0,Boomers
Romania,2006,male,75+ years,136.0,468341.0,29.04,Romania2006,,123533036668.0,6018.0,Silent
Romania,2006,male,25-34 years,296.0,1774300.0,16.68,Romania2006,,123533036668.0,6018.0,Generation X
Romania,2006,male,15-24 years,151.0,1661481.0,9.09,Romania2006,,123533036668.0,6018.0,Millenials
Romania,2006,female,75+ years,63.0,764708.0,8.24,Romania2006,,123533036668.0,6018.0,Silent
Romania,2006,female,55-74 years,188.0,2337396.0,8.04,Romania2006,,123533036668.0,6018.0,Silent
Romania,2006,female,35-54 years,160.0,3052218.0,5.24,Romania2006,,123533036668.0,6018.0,Boomers
Romania,2006,female,25-34 years,36.0,1693804.0,2.13,Romania2006,,123533036668.0,6018.0,Generation X
Romania,2006,female,15-24 years,33.0,1591081.0,2.07,Romania2006,,123533036668.0,6018.0,Millenials
Romania,2006,male,5-14 years,18.0,1165992.0,1.54,Romania2006,,123533036668.0,6018.0,Millenials
Romania,2006,female,5-14 years,1.0,1110276.0,0.09,Romania2006,,123533036668.0,6018.0,Millenials
Romania,2007,male,55-74 years,596.0,1916195.0,31.1,Romania2007,,175933642292.0,8593.0,Silent
Romania,2007,male,75+ years,138.0,485821.0,28.41,Romania2007,,175933642292.0,8593.0,Silent
Romania,2007,male,35-54 years,851.0,3011852.0,28.26,Romania2007,,175933642292.0,8593.0,Boomers
Romania,2007,male,25-34 years,250.0,1769266.0,14.13,Romania2007,,175933642292.0,8593.0,Generation X
Romania,2007,female,75+ years,67.0,791656.0,8.46,Romania2007,,175933642292.0,8593.0,Silent
Romania,2007,male,15-24 years,136.0,1626508.0,8.36,Romania2007,,175933642292.0,8593.0,Millenials
Romania,2007,female,55-74 years,144.0,2350957.0,6.13,Romania2007,,175933642292.0,8593.0,Silent
Romania,2007,female,35-54 years,159.0,3054484.0,5.21,Romania2007,,175933642292.0,8593.0,Boomers
Romania,2007,female,25-34 years,45.0,1686938.0,2.67,Romania2007,,175933642292.0,8593.0,Generation X
Romania,2007,female,15-24 years,24.0,1555447.0,1.54,Romania2007,,175933642292.0,8593.0,Millenials
Romania,2007,male,5-14 years,13.0,1141212.0,1.14,Romania2007,,175933642292.0,8593.0,Generation Z
Romania,2007,female,5-14 years,7.0,1084690.0,0.65,Romania2007,,175933642292.0,8593.0,Generation Z
Romania,2008,male,55-74 years,604.0,1933448.0,31.24,Romania2008,,213605065703.0,10454.0,Silent
Romania,2008,male,75+ years,156.0,500584.0,31.16,Romania2008,,213605065703.0,10454.0,Silent
Romania,2008,male,35-54 years,840.0,3015279.0,27.86,Romania2008,,213605065703.0,10454.0,Boomers
Romania,2008,male,25-34 years,235.0,1758439.0,13.36,Romania2008,,213605065703.0,10454.0,Generation X
Romania,2008,male,15-24 years,174.0,1594080.0,10.92,Romania2008,,213605065703.0,10454.0,Millenials
Romania,2008,female,75+ years,63.0,815912.0,7.72,Romania2008,,213605065703.0,10454.0,Silent
Romania,2008,female,55-74 years,175.0,2371605.0,7.38,Romania2008,,213605065703.0,10454.0,Silent
Romania,2008,female,35-54 years,133.0,3048866.0,4.36,Romania2008,,213605065703.0,10454.0,Boomers
Romania,2008,female,25-34 years,38.0,1674401.0,2.27,Romania2008,,213605065703.0,10454.0,Generation X
Romania,2008,female,15-24 years,30.0,1526352.0,1.97,Romania2008,,213605065703.0,10454.0,Millenials
Romania,2008,male,5-14 years,17.0,1125707.0,1.51,Romania2008,,213605065703.0,10454.0,Generation Z
Romania,2008,female,5-14 years,7.0,1069130.0,0.65,Romania2008,,213605065703.0,10454.0,Generation Z
Romania,2009,male,55-74 years,646.0,1946544.0,33.19,Romania2009,,172611845342.0,8465.0,Silent
Romania,2009,male,75+ years,159.0,512470.0,31.03,Romania2009,,172611845342.0,8465.0,Silent
Romania,2009,male,35-54 years,940.0,3031317.0,31.01,Romania2009,,172611845342.0,8465.0,Boomers
Romania,2009,male,25-34 years,275.0,1744278.0,15.77,Romania2009,,172611845342.0,8465.0,Generation X
Romania,2009,male,15-24 years,163.0,1556450.0,10.47,Romania2009,,172611845342.0,8465.0,Millenials
Romania,2009,female,75+ years,53.0,838699.0,6.32,Romania2009,,172611845342.0,8465.0,Silent
Romania,2009,female,55-74 years,124.0,2388417.0,5.19,Romania2009,,172611845342.0,8465.0,Silent
Romania,2009,female,35-54 years,131.0,3055180.0,4.29,Romania2009,,172611845342.0,8465.0,Boomers
Romania,2009,female,15-24 years,39.0,1491923.0,2.61,Romania2009,,172611845342.0,8465.0,Millenials
Romania,2009,female,25-34 years,32.0,1658906.0,1.93,Romania2009,,172611845342.0,8465.0,Generation X
Romania,2009,male,5-14 years,14.0,1111827.0,1.26,Romania2009,,172611845342.0,8465.0,Generation Z
Romania,2009,female,5-14 years,10.0,1054871.0,0.95,Romania2009,,172611845342.0,8465.0,Generation Z
Romania,2010,male,55-74 years,704.0,1977886.0,35.59,Romania2010,0.785,166658327827.0,8190.0,Silent
Romania,2010,male,35-54 years,995.0,3038553.0,32.75,Romania2010,0.785,166658327827.0,8190.0,Generation X
Romania,2010,male,75+ years,154.0,523244.0,29.43,Romania2010,0.785,166658327827.0,8190.0,Silent
Romania,2010,male,25-34 years,263.0,1734890.0,15.16,Romania2010,0.785,166658327827.0,8190.0,Generation X
Romania,2010,male,15-24 years,177.0,1495092.0,11.84,Romania2010,0.785,166658327827.0,8190.0,Millenials
Romania,2010,female,55-74 years,177.0,2425485.0,7.3,Romania2010,0.785,166658327827.0,8190.0,Silent
Romania,2010,female,75+ years,59.0,861006.0,6.85,Romania2010,0.785,166658327827.0,8190.0,Silent
Romania,2010,female,35-54 years,147.0,3050480.0,4.82,Romania2010,0.785,166658327827.0,8190.0,Generation X
Romania,2010,female,15-24 years,38.0,1433832.0,2.65,Romania2010,0.785,166658327827.0,8190.0,Millenials
Romania,2010,female,25-34 years,36.0,1649535.0,2.18,Romania2010,0.785,166658327827.0,8190.0,Generation X
Romania,2010,male,5-14 years,11.0,1107850.0,0.99,Romania2010,0.785,166658327827.0,8190.0,Generation Z
Romania,2010,female,5-14 years,5.0,1050796.0,0.48,Romania2010,0.785,166658327827.0,8190.0,Generation Z
Romania,2011,male,55-74 years,668.0,2000334.0,33.39,Romania2011,0.786,184367381749.0,9086.0,Boomers
Romania,2011,male,35-54 years,896.0,3050462.0,29.37,Romania2011,0.786,184367381749.0,9086.0,Generation X
Romania,2011,male,75+ years,143.0,534670.0,26.75,Romania2011,0.786,184367381749.0,9086.0,Silent
Romania,2011,male,25-34 years,233.0,1719127.0,13.55,Romania2011,0.786,184367381749.0,9086.0,Millenials
Romania,2011,male,15-24 years,186.0,1438023.0,12.93,Romania2011,0.786,184367381749.0,9086.0,Millenials
Romania,2011,female,75+ years,62.0,884450.0,7.01,Romania2011,0.786,184367381749.0,9086.0,Silent
Romania,2011,female,55-74 years,152.0,2450665.0,6.2,Romania2011,0.786,184367381749.0,9086.0,Boomers
Romania,2011,female,35-54 years,117.0,3048485.0,3.84,Romania2011,0.786,184367381749.0,9086.0,Generation X
Romania,2011,female,15-24 years,30.0,1379354.0,2.17,Romania2011,0.786,184367381749.0,9086.0,Millenials
Romania,2011,female,25-34 years,30.0,1635487.0,1.83,Romania2011,0.786,184367381749.0,9086.0,Millenials
Romania,2011,male,5-14 years,16.0,1104004.0,1.45,Romania2011,0.786,184367381749.0,9086.0,Generation Z
Romania,2011,female,5-14 years,3.0,1046640.0,0.29,Romania2011,0.786,184367381749.0,9086.0,Generation Z
Romania,2012,male,55-74 years,667.0,2037178.0,32.74,Romania2012,0.788,171664638717.0,9015.0,Boomers
Romania,2012,male,35-54 years,903.0,2880956.0,31.34,Romania2012,0.788,171664638717.0,9015.0,Generation X
Romania,2012,male,75+ years,152.0,549396.0,27.67,Romania2012,0.788,171664638717.0,9015.0,Silent
Romania,2012,male,25-34 years,253.0,1438391.0,17.59,Romania2012,0.788,171664638717.0,9015.0,Millenials
Romania,2012,male,15-24 years,156.0,1240383.0,12.58,Romania2012,0.788,171664638717.0,9015.0,Millenials
Romania,2012,female,55-74 years,135.0,2465486.0,5.48,Romania2012,0.788,171664638717.0,9015.0,Boomers
Romania,2012,female,75+ years,42.0,927366.0,4.53,Romania2012,0.788,171664638717.0,9015.0,Silent
Romania,2012,female,35-54 years,112.0,2816257.0,3.98,Romania2012,0.788,171664638717.0,9015.0,Generation X
Romania,2012,female,25-34 years,32.0,1373925.0,2.33,Romania2012,0.788,171664638717.0,9015.0,Millenials
Romania,2012,female,15-24 years,27.0,1168598.0,2.31,Romania2012,0.788,171664638717.0,9015.0,Millenials
Romania,2012,male,5-14 years,11.0,1100497.0,1.0,Romania2012,0.788,171664638717.0,9015.0,Generation Z
Romania,2012,female,5-14 years,5.0,1043161.0,0.48,Romania2012,0.788,171664638717.0,9015.0,Generation Z
Romania,2013,male,55-74 years,676.0,2052427.0,32.94,Romania2013,0.791,191549024911.0,10080.0,Boomers
Romania,2013,male,35-54 years,830.0,2902422.0,28.6,Romania2013,0.791,191549024911.0,10080.0,Generation X
Romania,2013,male,75+ years,158.0,561583.0,28.13,Romania2013,0.791,191549024911.0,10080.0,Silent
Romania,2013,male,25-34 years,237.0,1438227.0,16.48,Romania2013,0.791,191549024911.0,10080.0,Millenials
Romania,2013,male,15-24 years,134.0,1198610.0,11.18,Romania2013,0.791,191549024911.0,10080.0,Millenials
Romania,2013,female,75+ years,53.0,952420.0,5.56,Romania2013,0.791,191549024911.0,10080.0,Silent
Romania,2013,female,55-74 years,135.0,2471792.0,5.46,Romania2013,0.791,191549024911.0,10080.0,Boomers
Romania,2013,female,35-54 years,119.0,2811283.0,4.23,Romania2013,0.791,191549024911.0,10080.0,Generation X
Romania,2013,female,25-34 years,29.0,1355015.0,2.14,Romania2013,0.791,191549024911.0,10080.0,Millenials
Romania,2013,female,15-24 years,22.0,1124343.0,1.96,Romania2013,0.791,191549024911.0,10080.0,Millenials
Romania,2013,male,5-14 years,8.0,1096591.0,0.73,Romania2013,0.791,191549024911.0,10080.0,Generation Z
Romania,2013,female,5-14 years,6.0,1038632.0,0.58,Romania2013,0.791,191549024911.0,10080.0,Generation Z
Romania,2014,male,55-74 years,644.0,2061013.0,31.25,Romania2014,0.793,199493490983.0,10526.0,Boomers
Romania,2014,male,75+ years,172.0,572374.0,30.05,Romania2014,0.793,199493490983.0,10526.0,Silent
Romania,2014,male,35-54 years,705.0,2917749.0,24.16,Romania2014,0.793,199493490983.0,10526.0,Generation X
Romania,2014,male,25-34 years,230.0,1430960.0,16.07,Romania2014,0.793,199493490983.0,10526.0,Millenials
Romania,2014,male,15-24 years,125.0,1158355.0,10.79,Romania2014,0.793,199493490983.0,10526.0,Millenials
Romania,2014,female,75+ years,58.0,976072.0,5.94,Romania2014,0.793,199493490983.0,10526.0,Silent
Romania,2014,female,55-74 years,138.0,2470673.0,5.59,Romania2014,0.793,199493490983.0,10526.0,Boomers
Romania,2014,female,35-54 years,91.0,2812215.0,3.24,Romania2014,0.793,199493490983.0,10526.0,Generation X
Romania,2014,female,25-34 years,18.0,1335635.0,1.35,Romania2014,0.793,199493490983.0,10526.0,Millenials
Romania,2014,female,15-24 years,14.0,1087344.0,1.29,Romania2014,0.793,199493490983.0,10526.0,Millenials
Romania,2014,male,5-14 years,11.0,1094389.0,1.01,Romania2014,0.793,199493490983.0,10526.0,Generation Z
Romania,2014,female,5-14 years,3.0,1035456.0,0.29,Romania2014,0.793,199493490983.0,10526.0,Generation Z
Romania,2015,male,75+ years,189.0,578683.0,32.66,Romania2015,,177911101680.0,9431.0,Silent
Romania,2015,male,55-74 years,631.0,2065830.0,30.54,Romania2015,,177911101680.0,9431.0,Boomers
Romania,2015,male,35-54 years,734.0,2931496.0,25.04,Romania2015,,177911101680.0,9431.0,Generation X
Romania,2015,male,25-34 years,198.0,1398510.0,14.16,Romania2015,,177911101680.0,9431.0,Millenials
Romania,2015,male,15-24 years,123.0,1126484.0,10.92,Romania2015,,177911101680.0,9431.0,Millenials
Romania,2015,female,75+ years,66.0,991307.0,6.66,Romania2015,,177911101680.0,9431.0,Silent
Romania,2015,female,55-74 years,129.0,2467460.0,5.23,Romania2015,,177911101680.0,9431.0,Boomers
Romania,2015,female,35-54 years,104.0,2818504.0,3.69,Romania2015,,177911101680.0,9431.0,Generation X
Romania,2015,female,25-34 years,24.0,1307443.0,1.84,Romania2015,,177911101680.0,9431.0,Millenials
Romania,2015,female,15-24 years,15.0,1060311.0,1.41,Romania2015,,177911101680.0,9431.0,Millenials
Romania,2015,male,5-14 years,11.0,1088177.0,1.01,Romania2015,,177911101680.0,9431.0,Generation Z
Romania,2015,female,5-14 years,4.0,1029722.0,0.39,Romania2015,,177911101680.0,9431.0,Generation Z
Romania,2016,male,55-74 years,615.0,2068747.0,29.73,Romania2016,,187805922349.0,10020.0,Boomers
Romania,2016,male,75+ years,171.0,579838.0,29.49,Romania2016,,187805922349.0,10020.0,Silent
Romania,2016,male,35-54 years,632.0,2945568.0,21.46,Romania2016,,187805922349.0,10020.0,Generation X
Romania,2016,male,25-34 years,134.0,1359178.0,9.86,Romania2016,,187805922349.0,10020.0,Millenials
Romania,2016,male,15-24 years,91.0,1101638.0,8.26,Romania2016,,187805922349.0,10020.0,Millenials
Romania,2016,female,75+ years,61.0,997868.0,6.11,Romania2016,,187805922349.0,10020.0,Silent
Romania,2016,female,55-74 years,112.0,2462909.0,4.55,Romania2016,,187805922349.0,10020.0,Boomers
Romania,2016,female,35-54 years,96.0,2823207.0,3.4,Romania2016,,187805922349.0,10020.0,Generation X
Romania,2016,female,25-34 years,27.0,1264645.0,2.13,Romania2016,,187805922349.0,10020.0,Millenials
Romania,2016,female,15-24 years,14.0,1041307.0,1.34,Romania2016,,187805922349.0,10020.0,Millenials
Russian Federation,1989,male,75+ years,1393.0,1349100.0,103.25,Russian Federation1989,,506500173960.0,3740.0,G.I. Generation
Russian Federation,1989,male,35-54 years,12030.0,18058500.0,66.62,Russian Federation1989,,506500173960.0,3740.0,Silent
Russian Federation,1989,male,55-74 years,6250.0,9383700.0,66.6,Russian Federation1989,,506500173960.0,3740.0,G.I. Generation
Russian Federation,1989,male,25-34 years,6856.0,12748800.0,53.78,Russian Federation1989,,506500173960.0,3740.0,Boomers
Russian Federation,1989,female,75+ years,1677.0,4738100.0,35.39,Russian Federation1989,,506500173960.0,3740.0,G.I. Generation
Russian Federation,1989,male,15-24 years,2581.0,10073900.0,25.62,Russian Federation1989,,506500173960.0,3740.0,Generation X
Russian Federation,1989,female,55-74 years,3042.0,15522500.0,19.6,Russian Federation1989,,506500173960.0,3740.0,G.I. Generation
Russian Federation,1989,female,35-54 years,2326.0,19316700.0,12.04,Russian Federation1989,,506500173960.0,3740.0,Silent
Russian Federation,1989,female,25-34 years,827.0,12470000.0,6.63,Russian Federation1989,,506500173960.0,3740.0,Boomers
Russian Federation,1989,female,15-24 years,628.0,9650700.0,6.51,Russian Federation1989,,506500173960.0,3740.0,Generation X
Russian Federation,1989,male,5-14 years,263.0,11233200.0,2.34,Russian Federation1989,,506500173960.0,3740.0,Generation X
Russian Federation,1989,female,5-14 years,48.0,10898600.0,0.44,Russian Federation1989,,506500173960.0,3740.0,Generation X
Russian Federation,1990,male,75+ years,1366.0,1382500.0,98.81,Russian Federation1990,,516814274022.0,3789.0,G.I. Generation
Russian Federation,1990,male,35-54 years,12517.0,18495100.0,67.68,Russian Federation1990,,516814274022.0,3789.0,Silent
Russian Federation,1990,male,55-74 years,6401.0,9577500.0,66.83,Russian Federation1990,,516814274022.0,3789.0,G.I. Generation
Russian Federation,1990,male,25-34 years,6868.0,12477900.0,55.04,Russian Federation1990,,516814274022.0,3789.0,Boomers
Russian Federation,1990,female,75+ years,1608.0,4847400.0,33.17,Russian Federation1990,,516814274022.0,3789.0,G.I. Generation
Russian Federation,1990,male,15-24 years,2874.0,10059700.0,28.57,Russian Federation1990,,516814274022.0,3789.0,Generation X
Russian Federation,1990,female,55-74 years,3064.0,15534000.0,19.72,Russian Federation1990,,516814274022.0,3789.0,G.I. Generation
Russian Federation,1990,female,35-54 years,2467.0,19730400.0,12.5,Russian Federation1990,,516814274022.0,3789.0,Silent
Russian Federation,1990,female,25-34 years,910.0,12197600.0,7.46,Russian Federation1990,,516814274022.0,3789.0,Boomers
Russian Federation,1990,female,15-24 years,641.0,9649700.0,6.64,Russian Federation1990,,516814274022.0,3789.0,Generation X
Russian Federation,1990,male,5-14 years,260.0,11397000.0,2.28,Russian Federation1990,,516814274022.0,3789.0,Generation X
Russian Federation,1990,female,5-14 years,52.0,11049400.0,0.47,Russian Federation1990,,516814274022.0,3789.0,Generation X
Russian Federation,1991,male,75+ years,1326.0,1371000.0,96.72,Russian Federation1991,,517962962963.0,3773.0,G.I. Generation
